txHash,tokenId,class,breedCount,withPrice,withPriceUsd,timestamp,part1,part2,part3,part4,part5,part6
0xd3469b642ca65052dcf5cb35f90c02f8c8acf8e499ad523e57760fac1b9e2959,11305574,Bug,4,"0,00096954","1,69",2023-06-10 19:29:14,eyes-bookworm,ears-larva,back-buzz-buzz,mouth-pincer,horn-parasite,tail-navaga
0x1e64fd478f8cd02a023a17070b3ef591026f79a66d600c48984bfd2dbae04b4a,3362736,Beast,3,"0,00072","1,26",2023-06-10 19:29:08,eyes-zeal,ears-nut-cracker,back-ronin,mouth-goda,horn-imp,tail-nut-cracker
0x6337c768ed5fa0e4baa4a96d0ea6d00809a0a6a8db2ec8310d962323430e79c5,3705950,Plant,2,"0,00067","1,17",2023-06-10 19:28:50,eyes-clear,ears-clover,back-indian-star,mouth-lam,horn-cactus,tail-carrot
0xa13091a709a1f05e1346916b943716b60ecdfc74783a252d6539b5a6e19a386e,7256894,Plant,0,"0,00067","1,17",2023-06-10 19:28:02,eyes-tricky,ears-belieber,back-pumpkin,mouth-serious,horn-leaf-bug,tail-carrot
0x55d149e555fcc8d93a8d8f6687bcc50d5e374e331664a851778a5044ec2bcce2,11746022,Plant,4,"0,01466","25,58",2023-06-10 19:27:50,eyes-blossom,ears-leafy,back-watering-can,mouth-square-teeth,horn-bamboo-shoot,tail-carrot
0x80e63fcd3ec9c46dd37ebd67c7fad81dd3e54f4d8ce7498fe53a6aea0f93593e,11684159,Bug,0,"0,007","12,22",2023-06-10 19:27:20,eyes-nerdy,ears-puppy,back-hero,mouth-razor-bite,horn-arco,tail-cottontail
0x9b7cc7002287a5af1006c67e8f18f8e809619c9c101ad1f16df1efcae963f31d,10026026,Plant,3,"0,0019","3,32",2023-06-10 19:26:20,eyes-confused,ears-rosa,back-watering-can,mouth-serious,horn-cactus,tail-cattail
0xb6c5aef88a1987889cdf9cdb16a8d08c1fbc302f65a1c426ec70e47aa097054e,10984361,Mech,0,"0,0010201","1,78",2023-06-10 19:25:44,eyes-topaz,ears-pink-cheek,back-balloon,mouth-nut-cracker,horn-dual-blade,tail-cottontail
0x434fce5458d83363325853f55486e06fba0e8e9e2c311d54338a236beaf46b6a,2362742,Aquatic,2,"0,00064","1,12",2023-06-10 19:25:41,eyes-clear,ears-gill,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-navaga
0x986b4453e9d3da45b19795d3a387108b102cc7b2fbccfa323282a10aa7cc73f2,5257913,Bird,4,"0,00064434","1,12",2023-06-10 19:25:17,eyes-little-owl,ears-pink-cheek,back-pigeon-post,mouth-doubletalk,horn-kestrel,tail-post-fight
0xaa0b42d13a5e64ac3679cffca074b48bfffeb03a183284a3f5d8f225f539f2d3,11697428,Bug,0,"0,01","17,45",2023-06-10 19:24:17,eyes-chubby,ears-earwing,back-tri-feather,mouth-kotaro,horn-imp,tail-ant
0x5084dbc8f0764f1de9f7bef4ed55af1a9dcf44825fbdca27e72e56c06b260bb3,11762689,Dusk,0,"0,005","8,73",2023-06-10 19:23:59,eyes-papi,ears-inkling,back-garish-worm,mouth-tiny-turtle,horn-parasite,tail-tadpole
0xf2247086fbf1ed333c0242e340615e40fe136ced0b2bcc174b7aff5e62022a48,5812335,Plant,0,"0,000684","1,19",2023-06-10 19:23:05,eyes-papi,ears-clover,back-pumpkin,mouth-catfish,horn-eggshell,tail-carrot
0x4e2e4e1dd14e50f0a12d24c2a483c76aac6d31c80a78fbe58fd09803c076cb76,10378569,Reptile,2,"0,0015","2,62",2023-06-10 19:22:56,eyes-kotaro,ears-pogona,back-scarab,mouth-tiny-turtle,horn-cerastes,tail-gravel-ant
0xae4a2942f3316e2b62fdc1875968e56a376bc768cf5119067e2df07a6623a6a6,11758226,Dusk,0,"0,00523","9,13",2023-06-10 19:22:11,eyes-papi,ears-inkling,back-raven,mouth-doubletalk,horn-shoal-star,tail-twin-tail
0xf922465dd1dba9ddb7405a1db5e438b94bb33d2c9697f0a6e9ea108494f995a6,7315197,Reptile,0,"0,00064374","1,12",2023-06-10 19:22:08,eyes-little-peas,ears-risky-bird,back-snail-shell,mouth-tiny-turtle,horn-eggshell,tail-hatsune
0xce18cf179f6ea62e8fddb939920b67e25e998fe79b351fa6badec6a04292d257,8263022,Beast,0,"0,0014","2,44",2023-06-10 19:21:23,eyes-little-peas,ears-tiny-fan,back-risky-beast,mouth-nut-cracker,horn-dual-blade,tail-nut-cracker
0x91ef47c59fa5bdae58d62c34b4db7a0c03a7513975dbca8029bd000a74416350,3580799,Beast,0,"0,00068","1,19",2023-06-10 19:20:59,eyes-chubby,ears-nut-cracker,back-ronin,mouth-goda,horn-imp,tail-nut-cracker
0xdb023bb42b58871957d85cf18dba24eaa96c309e70c822bdf53c3a4173b94bc2,11657881,Reptile,3,"0,0059","10,3",2023-06-10 19:20:29,eyes-gecko,ears-small-frill,back-bidens,mouth-tiny-turtle,horn-scaly-spoon,tail-yam
0x2eab668ce070f0d29bde54e3d9602d1dce556e79274bb27264037d4be33f5ac6,11770875,Reptile,3,"0,02340769","40,85",2023-06-10 19:20:26,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-watermelon,tail-potato-leaf
0xba39aef1e1bfb631c2b45439b00e5fe2f021c7349d7acc9ca62d563c52988857,9394342,Beast,4,"0,002","3,49",2023-06-10 19:20:20,eyes-telescope,ears-seaslug,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker
0xed7aca4dc741068763b814ee1d51907d820d874b6847e85f9083a2393af5d86e,11592074,Beast,4,"0,015","26,18",2023-06-10 19:19:59,eyes-chubby,ears-earwing,back-ronin,mouth-axie-kiss,horn-dual-blade,tail-granmas-fan
0x0e1fc1da27b4a801a280390760f09d90856c7191c23825c06635beb972dbe232,8898344,Aquatic,0,"0,00068","1,19",2023-06-10 19:19:53,eyes-gero,ears-gill,back-perch,mouth-silence-whisper,horn-shoal-star,tail-grass-snake
0x6589126cccac6f8937e685db5a35f2f104d801ae55f41907254f7ccac651910e,11614145,Mech,0,"0,005","8,73",2023-06-10 19:18:41,eyes-gecko,ears-tassels,back-indian-star,mouth-tiny-turtle,horn-scaly-spoon,tail-tiny-dino
0x9abce44e82f7459a07814de48e71a102d0a1c72a038cbcc973ecf2bf18f60ac7,8086887,Dusk,2,"0,00064513","1,13",2023-06-10 19:18:29,eyes-clear,ears-curved-spine,back-bone-sail,mouth-lam,horn-cerastes,tail-grass-snake
0x9356a032d8a2df519bb4744c0b282225cfa350289201af07f0af696355642a66,11641323,Dawn,0,"0,0016","2,79",2023-06-10 19:17:26,eyes-puppy,ears-risky-bird,back-tri-feather,mouth-piranha,horn-wing-horn,tail-hare
0x80f190e910098c111d57ce94c95fca335c210edb3319a65b124572ea08fbb085,5067249,Aquatic,0,"0,001","1,75",2023-06-10 19:17:23,eyes-telescope,ears-nimo,back-goldfish,mouth-risky-fish,horn-oranda,tail-nimo
0x20bf8aa777dc627f4865ee37be81fee56ed4fddae33a767a6bdc16d4c8fe4f0f,11766143,Dusk,0,"0,0013","2,27",2023-06-10 19:17:14,eyes-neo,ears-inkling,back-raven,mouth-doubletalk,horn-trump,tail-nut-cracker
0x20d8468bc46ef7f9cefa992ae64967f54c7b1d5900b4e2564d866f33c74b6fc9,11770838,Reptile,3,"0,01249033","21,8",2023-06-10 19:16:59,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-scaly-spoon,tail-potato-leaf
0xc964af0dc0453f627e0c9194e23ae0b47b4b9bd3d3715d1907032130dd27ccd6,11568608,Beast,4,"0,0073","12,74",2023-06-10 19:16:26,eyes-little-peas,ears-belieber,back-sandal,mouth-axie-kiss,horn-little-branch,tail-shiba
0x6cb147a181265b0cf889fddc25eaa612a2ed850d3d1ccb79342d2e2c33748436,4338731,Plant,3,"0,00084","1,47",2023-06-10 19:16:11,eyes-cucumber-slice,ears-clover,back-pumpkin,mouth-serious,horn-rose-bud,tail-potato-leaf
0x118ed56b1e1cb839c6050f3bd44be757046a6225d471f99c62edf4b6210b4f6a,11749816,Plant,3,"0,0048","8,38",2023-06-10 19:15:26,eyes-gero,ears-inkling,back-garish-worm,mouth-doubletalk,horn-shoal-star,tail-cottontail
0xb395f5162bd51fc5f25ca6f962a3f440ab95c944476b33be8379b0fcd34a446f,11741192,Plant,4,"0,064","111,69",2023-06-10 19:15:20,eyes-clear,ears-leafy,back-buzz-buzz,mouth-serious,horn-bamboo-shoot,tail-cottontail
0x3cd424b23740b07b00b1e63d2af82bf83ef227d170755ecdc801ba79a4154fae,11766701,Dusk,3,"0,0079","13,79",2023-06-10 19:15:08,eyes-neo,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-ant
0x506f631a1e3b47d275839a4442f4c178ed9594b604d5e8ed87be8cd1ce7e1d54,11742967,Bug,0,"0,015","26,18",2023-06-10 19:15:05,eyes-clear,ears-sakura,back-hero,mouth-square-teeth,horn-scaly-spoon,tail-nimo
0x4dc95037d7b4821ee62a10bce9464f24ea921336ffcfb3a0ccf6d75d94635fca,11763684,Plant,4,"0,0199","34,73",2023-06-10 19:14:17,eyes-neo,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-tadpole
0xaf69cd9e8e17af91daf8cd4ae9d26b481fe6747c7001d61ba5e871aa179d7d44,5894179,Plant,0,"0,00078","1,36",2023-06-10 19:14:05,eyes-papi,ears-clover,back-pumpkin,mouth-serious,horn-cactus,tail-carrot
0x3e3bed6e573c67259a39f7a5b18217e01408c9eeb7def2cbc0fec44035b31029,11711170,Beast,3,"0,004","6,98",2023-06-10 19:13:29,eyes-little-owl,ears-owl,back-tri-feather,mouth-pincer,horn-feather-spear,tail-shrimp
0x9c6e10562adc2d90897e21d3eb88b699c756e6c9b59a573e4c0120a033ce516c,7556187,Bird,0,"0,00070759","1,23",2023-06-10 19:12:59,eyes-mavis,ears-curly,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-post-fight
0xded1c487d4f44452519f5bc92e13289cff23cb9adad9250eb31e04763a50cc05,11737463,Reptile,5,"0,0234","40,84",2023-06-10 19:12:08,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-watermelon,tail-potato-leaf
0xed5a936858c6ac8755fbdc42e21ec8023f9879e9a26d27088fb9ee7cf28fe698,2564947,Bug,3,"0,00649896","11,34",2023-06-10 19:11:50,eyes-gecko,ears-leaf-bug,back-garish-worm,mouth-square-teeth,horn-antenna,tail-ant
0xf10fa4517d03e30710d32eb9e9322af110b757d4e1e925fb2f61fc2970df4a8d,11764334,Dawn,0,"0,005","8,73",2023-06-10 19:10:29,eyes-cucumber-slice,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-bumpy,tail-nimo
0x61b6b78bec48c8215fe620796426f056f1288256a74adf91a1fa001b78f1ef59,11744038,Mech,0,"0,01429203","24,94",2023-06-10 19:09:35,eyes-papi,ears-innocent-lamb,back-indian-star,mouth-silence-whisper,horn-leaf-bug,tail-ant
0x5b14ea99516af5e2d1734ffd45d06ebb2a010ebd42a644b397827764626a98d8,11761063,Dusk,3,"0,007","12,22",2023-06-10 19:09:23,eyes-neo,ears-inkling,back-raven,mouth-doubletalk,horn-shoal-star,tail-tadpole
0x447612795e2256174caee959cfc2d447941c633f3154f631c3ac31dcbaff2c03,5566193,Reptile,3,"0,001","1,75",2023-06-10 19:08:35,eyes-topaz,ears-curved-spine,back-tri-spikes,mouth-kotaro,horn-cerastes,tail-tiny-dino
0xd62e32e6978306e768bb628e911994f0afbfb0ee01c242e3a6e8d9476b754cc1,231637,Beast,0,"0,00149016","2,6",2023-06-10 19:07:50,eyes-lucas,ears-gill,back-jaguar,mouth-goda,horn-dual-blade,tail-cottontail
0x999eaa775bd1c9812a1256e976e22ca46cb430919e45b7d32c04944c3932bb43,9512577,Plant,2,"0,0011928","2,08",2023-06-10 19:07:14,eyes-sleepless,ears-curly,back-bidens,mouth-herbivore,horn-cactus,tail-hot-butt
0x42a7defde766f177c21a947e7648f62fe976e4d9f8e53010e2235c1b36a098d9,11758370,Beast,4,"0,05949","103,82",2023-06-10 19:07:05,eyes-chubby,ears-leafy,back-hero,mouth-axie-kiss,horn-bamboo-shoot,tail-shrimp
0x79dff2c541e1df4bb8b497a7614721d92c8ddffd6426830e60e67395d6674e4b,11492705,Beast,3,"0,00302551","5,28",2023-06-10 19:06:32,eyes-little-peas,ears-nyan,back-ronin,mouth-goda,horn-imp,tail-post-fight
0xd507b1af5dce86b407734d0b695d632ad9184735fa8759f0b3b4ca77ab7b9de5,2789246,Beast,2,"0,00141768","2,47",2023-06-10 19:05:08,eyes-gero,ears-nut-cracker,back-risky-beast,mouth-nut-cracker,horn-merry,tail-nut-cracker
0xb91eb0d5deb89ca7f5a71b8c7b118554e78334ee0519a6ced694000261e060ae,11763462,Bug,3,"0,015","26,18",2023-06-10 19:04:56,eyes-papi,ears-beetle-spike,back-snail-shell,mouth-tiny-turtle,horn-scaly-spoon,tail-potato-leaf
0xc0383d7cdb05327135ac886c33cbcb324111414e200ee75fb026acfa259064a1,45882,Reptile,4,"0,002","3,49",2023-06-10 19:04:29,eyes-lucas,ears-innocent-lamb,back-green-thorns,mouth-catfish,horn-rose-bud,tail-the-last-one
0x44b84d67d3248de4c3674765eec5e7d71662b55d241ffe7ec0986bff06063969,6081654,Plant,0,"0,00059994","1,05",2023-06-10 19:03:44,eyes-papi,ears-clover,back-pumpkin,mouth-serious,horn-leaf-bug,tail-carrot
0xfeb8f6565b1333aa167620069b9c0db0d556633a64dd1696a908eafca4bf763c,11756845,Aquatic,4,"0,042","73,3",2023-06-10 19:03:35,eyes-clear,ears-bubblemaker,back-garish-worm,mouth-square-teeth,horn-bamboo-shoot,tail-cottontail
0xcff8d6588e8d7e22c278fb90aff860592b5f4ed4ff0fb4e9f2771db882e9c453,3187951,Plant,4,"0,0014","2,44",2023-06-10 19:03:26,eyes-papi,ears-hollow,back-pumpkin,mouth-silence-whisper,horn-rose-bud,tail-hatsune
0xd06f64ad119ee28b69be2a6afaee7da0578ba7dbb0f50076e0bdbccdf9950d88,9747808,Dusk,0,"0,0007","1,22",2023-06-10 19:03:05,eyes-gero,ears-bubblemaker,back-snail-shell,mouth-tiny-turtle,horn-lagging,tail-thorny-caterpillar
0x0055c3a94e2a606db7c6e492ddf4b9f3ad2acdff4827422652d17370ed9c6fde,11736325,Bug,4,"0,03","52,36",2023-06-10 19:03:02,eyes-cucumber-slice,ears-leafy,back-blue-moon,mouth-square-teeth,horn-bamboo-shoot,tail-rice
0x55c0b0b6005edada1e03e8596403a1e40a9b096a5d781bba2ad86f5c55c7d5aa,11725502,Dusk,4,"0,0068","11,87",2023-06-10 19:03:02,eyes-kotaro,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-cottontail
0x976a2c6eb48657877316f4f4a92cf0122526a1a78f90560fcbd648d648cfe1af,8044089,Dusk,0,"0,00059999","1,05",2023-06-10 19:02:50,eyes-clear,ears-bubblemaker,back-snail-shell,mouth-tiny-turtle,horn-lagging,tail-thorny-caterpillar
0x4f4d731bf404da2dcfc384d7f99b6b33d34cc7f84ba60401ff7bfde378c671ed,11766891,Dawn,4,"0,01242531","21,68",2023-06-10 19:02:50,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-square-teeth,horn-bumpy,tail-nimo
0x383c3e08a3f624380d47019269443a76c5a56da9a615981884130c36a66ca11e,11770221,Bug,0,"0,007","12,22",2023-06-10 19:01:05,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-square-teeth,horn-clamshell,tail-nimo
0x6d759f63bd091c4a70d3af30aa31885cd108cba9788363900b7dc67967067e71,11767397,Mech,0,"0,00661704","11,55",2023-06-10 19:00:14,eyes-neo,ears-innocent-lamb,back-scarab,mouth-pincer,horn-bumpy,tail-ant
0x61e7d9d9466476761c35481256c709e5bc94fc58c2af5c353c26b26f4eec981b,11735111,Beast,4,"0,01","17,45",2023-06-10 19:00:14,eyes-topaz,ears-innocent-lamb,back-ronin,mouth-toothless-bite,horn-imp,tail-cottontail
0xb53ca625cf0ad9d31563f765397dd95cab2f6da816342852a967bedd34044278,11097663,Plant,4,"0,0015","2,62",2023-06-10 18:59:50,eyes-confused,ears-hollow,back-sandal,mouth-serious,horn-cactus,tail-cattail
0x0737cff6ab0877a51345680c3e523f205c803366459c0d3b25af3a2c482ce694,11692130,Mech,0,"0,0062","10,82",2023-06-10 18:59:38,eyes-chubby,ears-earwing,back-tri-feather,mouth-confident,horn-wing-horn,tail-granmas-fan
0xd4546b7694972470199e3a9b658509078a0bdb0de9902d3b09cb3fec8e5efdf7,11730286,Plant,4,"0,01499","26,16",2023-06-10 18:59:20,eyes-tricky,ears-innocent-lamb,back-bidens,mouth-silence-whisper,horn-scaly-spoon,tail-snake-jar
0xfac9872c46e0fc6d45e14de26b24907e30d0dbf429bff9680c14fcdb3038f86c,7350402,Beast,1,"0,00153282","2,68",2023-06-10 18:59:11,eyes-zeal,ears-nut-cracker,back-ronin,mouth-confident,horn-imp,tail-nut-cracker
0x7ebbb5ba605bd6c31b5bf1c194117e3363df1e483c27592719a401d2c09a63de,5446863,Plant,3,"0,0008","1,4",2023-06-10 18:58:14,eyes-cucumber-slice,ears-lotus,back-green-thorns,mouth-mosquito,horn-bamboo-shoot,tail-carrot
0x3412a58084a343343e09b9acaa5932ebdc6f653cba47ec9abbb415945a08358d,11737216,Mech,0,"0,00212062","3,7",2023-06-10 18:57:23,eyes-neo,ears-innocent-lamb,back-timber,mouth-piranha,horn-antenna,tail-koi
0x0067ff415c7e74acc04b4677908233f7eeb8f9858449772808ba6f68924c12af,11746716,Dusk,0,"0,0064","11,17",2023-06-10 18:56:47,eyes-neo,ears-inkling,back-raven,mouth-doubletalk,horn-clamshell,tail-cottontail
0x9b3b029dffbed31c4718e73af0004f1a4ecaa30d6dfe794fca3b09b900c5147a,11767793,Dawn,0,"0,0180037","31,42",2023-06-10 18:56:35,eyes-topaz,ears-innocent-lamb,back-timber,mouth-goda,horn-bumpy,tail-nimo
0x3132975cd8f65449d334bce770fd7c542e8154c1026d19c80ca8efdade53ddd2,11490893,Beast,4,"0,006","10,47",2023-06-10 18:55:56,eyes-chubby,ears-nyan,back-ronin,mouth-piranha,horn-little-branch,tail-shiba
0x67f17824e5fea9a28386bd2da3605e71fa1231e07e0a8d5799c3a1b1da4f9b8a,11705062,Mech,4,"0,001","1,75",2023-06-10 18:54:59,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-scaly-spoon,tail-cottontail
0x403a7fdc5f82259da4aee3bdfbedbe0cc69e0b74af0f1b6c34a2cbf0a610618c,8951085,Dusk,0,"0,00067","1,17",2023-06-10 18:54:38,eyes-puppy,ears-rosa,back-pumpkin,mouth-serious,horn-leaf-bug,tail-carrot
0x3946e40a6d58fc048e406fa0ac93c1374abbaa5678857de2264ddeb9a33cdd3b,11754236,Plant,0,"0,00161263","2,81",2023-06-10 18:54:35,eyes-little-owl,ears-innocent-lamb,back-indian-star,mouth-hungry-bird,horn-leaf-bug,tail-swallow
0x28aadd26221eca8b352993dd3b6774f7a290b88cc4e398c0fb72705156b981b4,10904214,Plant,0,"0,00068","1,19",2023-06-10 18:54:20,eyes-cucumber-slice,ears-early-bird,back-bidens,mouth-little-owl,horn-cactus,tail-hot-butt
0xbd5ea739909037c574f3f507c0fed7a226d52aa521add01498d5d20c6e0124c9,11742909,Bug,5,"0,024","41,88",2023-06-10 18:53:08,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0x294c1a6950b233210a636ca1521607addbce58a9c343d8e73c2ab216d0419842,11766165,Aquatic,0,"0,023","40,14",2023-06-10 18:52:47,eyes-topaz,ears-innocent-lamb,back-timber,mouth-goda,horn-shoal-star,tail-nimo
0x0cc290137474fb4a43b7e3f92a2a3a9da6727eab99717b73b73889ef730d79b0,11741726,Bug,0,"0,006","10,47",2023-06-10 18:52:26,eyes-topaz,ears-innocent-lamb,back-timber,mouth-lam,horn-bumpy,tail-nimo
0x5bb295ee57351e8e230012f403924fdba280c6ef97b4027a705b38332179ef7e,11751237,Aquatic,5,"0,02","34,9",2023-06-10 18:52:20,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0xdacb5d486dca8e44f87ba0697cfd3ff8b25290ce1a797aed907dbc12c8077343,6529220,Aquatic,4,"0,001","1,75",2023-06-10 18:52:08,eyes-telescope,ears-bubblemaker,back-sponge,mouth-risky-fish,horn-oranda,tail-nimo
0x558c65823f24f17167abb0f99ac45e25b154dcd78177393d96ed874f867b3457,11741344,Beast,4,"0,009","15,71",2023-06-10 18:51:59,eyes-topaz,ears-innocent-lamb,back-ronin,mouth-risky-fish,horn-imp,tail-cottontail
0x05a2cf5f414abe00ab1f71b353bcb1249455d2c07d2d9fc896bddb2b30dd4a26,11735335,Bug,3,"0,01","17,44",2023-06-10 19:33:56,eyes-neo,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-cottontail
0x9dc5de9fd84d877a8306a0d80ea221d5183185f0ae98bab9012443aec5f4a5cd,6583746,Reptile,0,"0,0008","1,4",2023-06-10 19:32:44,eyes-clear,ears-bubblemaker,back-tri-feather,mouth-razor-bite,horn-lagging,tail-iguana
0x56d23d850b8be80e877cefb99528d604df729dbeb54ba97b40ce6d8609e42395,11770128,Reptile,0,"0,0072","12,56",2023-06-10 19:31:26,eyes-gecko,ears-inkling,back-raven,mouth-doubletalk,horn-parasite,tail-cottontail
0x9352428fbb0c66e8fe1e801f29af09c1e505d2fb5d372a7555285b2eeed5ea5c,11754297,Plant,4,"0,0094","16,4",2023-06-10 19:38:14,eyes-blossom,ears-leafy,back-blue-moon,mouth-confident,horn-bamboo-shoot,tail-tiny-dino
0x0c27163610e7bcf0d6e0834432430be09e2e9bca847c92909e7651d32968cf59,11696032,Bug,0,"0,01","17,45",2023-06-10 19:37:56,eyes-nerdy,ears-innocent-lamb,back-tri-feather,mouth-square-teeth,horn-wing-horn,tail-cottontail
0xd61eaef07759bbc38d6553b3afb0cb3ac0f3a0df32ad9a48df278cae64c1cf13,11743955,Reptile,0,"0,00749","13,07",2023-06-10 19:37:32,eyes-chubby,ears-small-frill,back-green-thorns,mouth-confident,horn-kestrel,tail-grass-snake
0x469af27c29fdd31ed5a71d031cbe2b6bcc1e7cf430616742753a0f3b63fc35cc,11739724,Reptile,4,"0,01251281","21,83",2023-06-10 19:36:59,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-watermelon,tail-gravel-ant
0x29c19aebee6eac34070faccf6a216df6e7fe5215c79e0cea6d7b3b2a10c6ee88,11754313,Reptile,3,"0,00432484","7,55",2023-06-10 19:34:05,eyes-cucumber-slice,ears-leafy,back-pumpkin,mouth-serious,horn-scaly-spear,tail-post-fight
0x0d4584d0e9a1054b0be13c9cb3a25da3936847199e8063434b1f23dd86daf1ff,11596530,Beast,0,"0,015","26,22",2023-06-10 19:41:17,eyes-puppy,ears-leafy,back-turnip,mouth-confident,horn-cactus,tail-shiba
0x87ebfd5676eddd3a7f85a2af433d0fbb8bb150fc88c840574e68cf5e4852014e,11749127,Reptile,0,"0,00960179","16,78",2023-06-10 19:40:59,eyes-neo,ears-inkling,back-raven,mouth-tiny-turtle,horn-parasite,tail-tadpole
0xce10889ffb4ad44235df7e1a8e7ce3308a354a3c423ae59c30f54e126ee9e027,11543369,Beast,0,"0,0045","7,87",2023-06-10 19:40:11,eyes-zeal,ears-belieber,back-ronin,mouth-axie-kiss,horn-little-branch,tail-tiny-dino
0xdd8e750b5411bbe55be689baa10e2a1e67d3c4baa25c2fa54a86f1e1c77a438f,11708933,Bird,0,"0,01","17,47",2023-06-10 20:35:02,eyes-kotaro,ears-earwing,back-tri-feather,mouth-confident,horn-wing-horn,tail-granmas-fan
0x5509a412cbc00bf0bd84309bec924e3d5a1760b7c50a5677ae2bb6aa47e01358,11771005,Dusk,0,"0,00985","17,21",2023-06-10 20:34:23,eyes-neo,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-tadpole
0xebb7ec83c211e026bd15f97c0142669ce46fb3ccdc4b5b05e1f5a3a22a6b35f9,6004469,Bug,0,"0,0018528","3,24",2023-06-10 20:34:14,eyes-kotaro,ears-ear-breathing,back-garish-worm,mouth-piranha,horn-antenna,tail-gravel-ant
0x468796626f0ed0714162bc598aed02b083eb3fd2ab73902f1475ad9d178446c0,3994247,Beast,3,"0,02","34,95",2023-06-10 20:34:11,eyes-chubby,ears-nyan,back-croc,mouth-confident,horn-dual-blade,tail-cottontail
0x0e23564f0ae7d2ef6c8929d6ea33e92c2a93883d5d26fc51295b27fbb725e237,1847213,Beast,3,"0,0011","1,92",2023-06-10 20:34:11,eyes-chubby,ears-puppy,back-timber,mouth-nut-cracker,horn-imp,tail-nut-cracker
0x6d7f3824325fdeac8f2729d3fd0c8bd848d8dc9b8e12c4cc58c6214101d779db,9383412,Plant,2,"0,0012","2,1",2023-06-10 20:33:41,eyes-papi,ears-rosa,back-pumpkin,mouth-serious,horn-cactus,tail-hatsune
0x885bf3e41b7f0ce1c58b251c2bd6b1c34199c2868c390c3974a60f9a3ae8aebf,11503189,Beast,0,"0,025","43,69",2023-06-10 20:33:05,eyes-chubby,ears-nyan,back-blue-moon,mouth-tiny-turtle,horn-dual-blade,tail-cottontail
0x44c0ff683bb9ea24e078b9930b5b8f2115631ba9b1b4afe7077a1316656e4642,11769574,Plant,0,"0,02294393","40,09",2023-06-10 20:33:02,eyes-little-peas,ears-clover,back-hero,mouth-confident,horn-bamboo-shoot,tail-cottontail
0xf7fcb4e51d5f4fa3cd9dc97e97806cf025e8a711621073f07646db423d1bb43b,11764441,Dawn,0,"0,00737882","12,89",2023-06-10 20:32:20,eyes-topaz,ears-innocent-lamb,back-blue-moon,mouth-piranha,horn-wing-horn,tail-nimo
0x75a96163098752bbf1a03dd6ec4bab94f49696994c8a1f88a1c8babe45b8b72c,11688917,Mech,4,"0,0314","54,87",2023-06-10 20:32:02,eyes-nerdy,ears-innocent-lamb,back-bone-sail,mouth-confident,horn-bamboo-shoot,tail-ant
0xd8dc5b8b831fd20feaf75d1a2c2b6655f4d5662002159edcfd45a9cf11a5115d,197608,Plant,4,"0,023","40,19",2023-06-10 20:31:50,eyes-blossom,ears-leafy,back-hero,mouth-silence-whisper,horn-little-branch,tail-ant
0xe89e9039df4b50afb4554287d29151f26bbd53a9af78177a672f0812695b5656,5110985,Bug,6,"0,00077209","1,35",2023-06-10 20:31:32,eyes-telescope,ears-zen,back-snail-shell,mouth-cute-bunny,horn-antenna,tail-nimo
0x90c12575b8a9585638e491df6f65fdbaffc643224beb5c45345f6ebf8098c1d2,11701762,Aquatic,0,"0,00258017","4,51",2023-06-10 20:29:59,eyes-clear,ears-nimo,back-sponge,mouth-risky-fish,horn-oranda,tail-potato-leaf
0x7c72bef48d17bb9f1b7e70e40f92a93019e89d5ca451e94f9dd2927656958b85,11476781,Mech,0,"0,012","20,97",2023-06-10 20:29:17,eyes-clear,ears-leafy,back-hero,mouth-axie-kiss,horn-dual-blade,tail-hare
0xc4f077e7bb5c44a959e30f0d2f900034ed68e70ad433adc678e25b5d69ab0479,8574251,Bug,0,"0,00078831","1,38",2023-06-10 20:28:50,eyes-robin,ears-hollow,back-garish-worm,mouth-cute-bunny,horn-babylonia,tail-fish-snack
0xcaba75ec0c0f9a819f63d4b8b8b2b9792e88fcfd967d11b02cb7d2bf838c1013,9580258,Plant,4,"0,0032","5,59",2023-06-10 20:28:14,eyes-cucumber-slice,ears-leafy,back-watering-can,mouth-zigzag,horn-cactus,tail-cattail
