Timestamp,minPrice,tokenId,totalOrders,ETHtoUSD
2023-11-15 07:05:14,229000000000000,2005004,9,1981.42
2023-11-15 07:05:14,169999999999900,2005005,11,1981.42
2023-11-15 07:05:14,589999999990000,2005006,8,1981.42
2023-11-15 07:05:14,319000000000000,2005007,5,1981.42
2023-11-15 07:05:14,349000000000000,2005008,11,1981.42
2023-11-15 07:05:14,3300000000000000,2005009,3,1981.42
2023-11-15 07:05:14,350000000000000,2005010,11,1981.42
2023-11-15 07:05:14,480000000000000,2005011,16,1981.42
2023-11-15 07:05:14,670000000000000,2005012,8,1981.42
2023-11-15 07:05:14,900000000000000,2005013,6,1981.42
2023-11-15 07:05:14,700000000000000,2005014,8,1981.42
2023-11-15 07:05:14,910000000000000,2005015,9,1981.42
2023-11-15 07:05:14,2720000000000000,2005016,3,1981.42
2023-11-15 07:05:14,,2005017,0,1981.42
2023-11-15 07:05:14,310000000000000,2005018,10,1981.42
2023-11-15 07:05:14,140000000000000,2005019,44,1981.42
2023-11-15 07:05:14,360000000000000,2005020,20,1981.42
2023-11-15 07:05:14,,2005021,0,1981.42
2023-11-15 07:05:14,500000000000000,2005022,8,1981.42
2023-11-15 07:05:14,500000000000000,2005023,7,1981.42
2023-11-15 07:05:14,1400000000000000,2005024,4,1981.42
2023-11-15 07:05:14,4300000000000000,2005025,3,1981.42
2023-11-15 07:05:14,3500000000000000,2005026,3,1981.42
2023-11-15 07:05:14,370000000000000,2005027,6,1981.42
2023-11-15 07:05:14,270000000000000,2005028,26,1981.42
2023-11-15 07:05:14,80000000000000,2005029,30,1981.42
2023-11-15 07:05:14,1040000000000000,2005030,3,1981.42
2023-11-15 07:05:14,900000000000000,2005031,3,1981.42
2023-11-15 07:05:14,1240000000000000,2005032,5,1981.42
2023-11-15 07:05:14,730000000000000,2005033,3,1981.42
2023-11-15 07:05:14,2969000000000000,2005034,7,1981.42
2023-11-15 07:05:14,4450000000000000,2005035,3,1981.42
2023-11-15 07:05:14,200000000000000,2005036,23,1981.42
2023-11-15 07:05:14,330000000000000,2005037,12,1981.42
2023-11-15 07:05:14,280000000000000,2005038,32,1981.42
2023-11-15 07:05:14,750000000000000,2005039,8,1981.42
2023-11-15 07:05:14,820000000000000,2005040,11,1981.42
2023-11-15 07:05:14,1340000000000000,2005041,3,1981.42
2023-11-15 07:05:14,1230000000000000,2005042,3,1981.42
2023-11-15 07:05:14,100000000000000000,2005043,1,1981.42
2023-11-15 07:05:14,3530000000000000,2005044,4,1981.42
2023-11-15 07:05:14,290000000000000,2005045,10,1981.42
2023-11-15 07:05:14,309900000000000,2005046,16,1981.42
2023-11-15 07:05:14,330000000000000,2005047,13,1981.42
2023-11-15 07:05:14,1209000000000000,2005048,4,1981.42
2023-11-15 07:05:14,780000000000000,2005049,5,1981.42
2023-11-15 07:05:14,750000000000000,2005050,9,1981.42
2023-11-15 07:05:14,1230000000000000,2005051,6,1981.42
2023-11-15 07:05:14,2900000000000000,2005052,5,1981.42
2023-11-15 07:05:14,3990000000000000,2005053,3,1981.42
2023-11-15 07:05:14,250000000000000,2005054,19,1981.42
2023-11-15 07:05:14,100000000000000,2005055,46,1981.42
2023-11-15 07:05:14,490000000000000,2005056,9,1981.42
2023-11-15 07:05:14,1100000000000000,2005057,3,1981.42
2023-11-15 07:05:14,900000000000000,2005058,3,1981.42
2023-11-15 07:05:14,2000000000000000,2005059,7,1981.42
2023-11-15 07:05:14,,2005060,0,1981.42
2023-11-15 07:05:14,3820000000000000,2005061,4,1981.42
2023-11-15 07:05:14,3380000000000000,2005062,1,1981.42
2023-11-15 07:05:14,699999000000000,2005063,4,1981.42
2023-11-15 07:05:14,110000000000000,2005064,12,1981.42
2023-11-15 07:05:14,539999900000000,2005065,8,1981.42
2023-11-15 07:05:14,1300000000000000,2005066,2,1981.42
2023-11-15 07:05:14,980000000000000,2005067,4,1981.42
2023-11-15 07:05:14,789990000000000,2005068,11,1981.42
2023-11-15 07:05:14,500000000000000,2005069,7,1981.42
2023-11-15 07:05:14,2219999900000000,2005070,5,1981.42
2023-11-15 07:05:14,,2005071,0,1981.42
2023-11-15 07:05:14,100000000000000,2006001,26,1981.42
2023-11-15 07:05:14,308000000000000,2006002,11,1981.42
2023-11-15 07:05:14,319000000000000,2006003,7,1981.42
2023-11-15 07:05:14,279000000000000,2006004,9,1981.42
2023-11-15 07:05:14,49999990000000,2006005,20,1981.42
2023-11-15 07:05:14,289999000000000,2006006,7,1981.42
2023-11-15 07:05:14,240000000000000,2006007,12,1981.42
2023-11-15 07:05:14,749000000000000,2006008,74,1981.42
2023-11-15 07:05:14,489900000000000,2006009,42,1981.42
2023-11-15 07:05:14,200000000000000,2006010,17,1981.42
2023-11-15 07:05:14,270000000000000,2006011,17,1981.42
2023-11-15 07:05:14,250000000000000,2006012,38,1981.42
2023-11-15 07:05:14,260000000000000,2006013,31,1981.42
2023-11-15 07:05:14,249800000000000,2006014,34,1981.42
2023-11-15 07:05:14,889000000000000,2006015,31,1981.42
2023-11-15 07:05:14,599900000000000,2006016,14,1981.42
2023-11-15 07:05:14,871162037037037,2006017,28,1981.42
2023-11-15 07:05:14,565014644444444,2006018,16,1981.42
2023-11-15 07:05:14,2900000000000000,2006019,9,1981.42
2023-11-15 07:05:14,3395766666666666,2006020,18,1981.42
2023-11-15 07:05:14,258000000000000,2006021,15,1981.42
